bare,1,50,74.23894557823128,95.55266886586284,95.12848937069653,83.37378155712214,3.8249277038750726
bare,9,50,69.2517006802721,97.72440522966839,99.0086749214963,97.83226926938629,0.3928429147252198
bare,999,50,57.397959183673464,98.42626728110598,99.78406887385222,99.98004214780649,0.0025243530278807767
bare,1,100,70.90986394557824,96.98638613331768,94.78223079449467,83.37378155712214,3.5811994163387353
bare,9,100,68.42261904761905,97.30173674127848,98.90927960836552,97.83226926938629,0.3821907056615441
bare,999,100,61.14370748299321,97.91477272727272,99.70184449245242,99.98004214780649,0.0027153743213497385
bare,1,150,70.51020408163265,94.09341838685205,94.29863367107158,83.37378155712214,3.3186243509261417
bare,9,150,67.80187074829931,94.42693583828797,98.44936456713518,97.83226926938629,0.3674974765371714
bare,999,150,62.80612244897959,95.89863988780397,99.41177800204602,99.98004214780649,0.002862121765865232
bare,1,200,68.63520408163265,91.79325253266202,93.71051769445782,83.37378155712214,3.0500259114810198
bare,9,200,65.92687074829932,92.28884933296698,98.12461961055729,97.83226926938629,0.34756616490715475
bare,999,200,60.73129251700681,93.99242262334828,99.1626214389386,99.98004214780649,0.002741847074158838
bare,1,250,68.63520408163265,91.2714799822591,93.60659214858022,83.37378155712214,2.9626070349088254
bare,9,250,66.13945578231292,91.87314975186493,98.04797790317093,97.83226926938629,0.358194618449246
bare,999,250,62.39795918367347,93.34801845817098,99.03849696866111,99.98004214780649,0.0028993045345242835
bare,1,300,68.01020408163264,90.78545811486988,93.39897969183284,83.37378155712214,2.891651254923566
bare,9,300,66.7687074829932,90.99839743589743,97.89913012337422,97.83226926938629,0.3645919249721655
bare,999,300,63.43962585034013,92.54397281792116,98.91424791728755,99.98004214780649,0.003007665071569497
bare,1,350,69.0561224489796,90.09606584622631,93.46854097654202,83.37378155712214,2.903828249045641
bare,9,350,66.13945578231292,90.92872443441703,97.88557806949171,97.83226926938629,0.356680321775604
bare,999,350,64.06037414965986,91.66302600256907,98.74843013512424,99.98004214780649,0.0030983473227690498
